ip,timestamp,url,protocol,status,bytes,referrer,user_agent,hour,day_of_week,minute,url_path_depth,protocol_HTTP/1.0,protocol_HTTP/1.1,status_type,status_client_error,status_server_error,status_success,method_GET,method_HEAD,method_OPTIONS,method_POST,has_referrer,is_bot,browser_chrome,browser_firefox,browser_other,browser_safari,browser_wordpress
162.158.63.114,2024-10-21 07:35:53,/wp-content/plugins/disable-search/functlons.php,HTTP/1.1,404,490,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/124.0.0.0 safari/537.36",7,0,35,4,False,True,client_error,True,False,False,True,False,False,False,0,0,True,False,False,False,False
172.70.114.183,2024-10-21 07:35:55,/wp-content/plugins/upload-max-file-size/wp-config-sample.php,HTTP/1.1,404,490,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/124.0.0.0 safari/537.36",7,0,35,4,False,True,client_error,True,False,False,True,False,False,False,0,0,True,False,False,False,False
172.70.230.13,2024-10-21 07:36:24,/wp-content/plugins/Wesson/mlor.php,HTTP/1.1,404,490,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/124.0.0.0 safari/537.36",7,0,36,4,False,True,client_error,True,False,False,True,False,False,False,0,0,True,False,False,False,False
172.70.230.12,2024-10-21 07:39:29,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,7,0,39,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
185.87.122.40,2024-10-21 07:39:29,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,7,0,39,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
162.158.63.54,2024-10-21 07:47:53,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,7,0,47,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
81.177.136.216,2024-10-21 07:47:54,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,7,0,47,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
46.174.191.32,2024-10-21 07:48:32,/,HTTP/1.0,200,60752,-,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; as; rv:11.0) like gecko,7,0,48,1,True,False,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
162.158.158.227,2024-10-21 07:56:44,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,7,0,56,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
194.164.163.87,2024-10-21 07:56:44,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,7,0,56,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
139.99.9.160,2024-10-21 08:01:44,/,HTTP/1.1,200,87503,-,mozilla/5.0 (x11; ubuntu; linux x86_64; rv:130.0) gecko/20100101 firefox/130.0,8,0,1,1,False,True,success,False,False,True,True,False,False,False,0,0,False,True,False,False,False
162.158.154.222,2024-10-21 08:05:14,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,8,0,5,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
72.9.145.44,2024-10-21 08:05:15,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,8,0,5,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:05:34,/index.php/2024/10/20/this-is-a-test/,HTTP/1.1,200,14077,http://blog.thx.bz/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,5,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:05:35,/wp-includes/js/comment-reply.min.js?ver=6.6.1,HTTP/1.1,200,1695,http://blog.thx.bz/index.php/2024/10/20/this-is-a-test/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,5,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:05:35,/wp-includes/css/dist/block-library/common.min.css?ver=6.6.1,HTTP/1.1,200,1437,http://blog.thx.bz/index.php/2024/10/20/this-is-a-test/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,5,5,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:05:48,/index.php/2024/10/20/this-is-a-test/,HTTP/1.1,200,14040,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/127.0.6533.100 safari/537.36",8,0,5,6,False,True,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
138.199.53.226,2024-10-21 08:06:54,/,HTTP/1.1,200,15385,-,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,6,1,False,True,success,False,False,True,True,False,False,False,0,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:02,/wp-admin/,HTTP/1.1,302,428,-,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,2,False,True,server_error,False,True,False,True,False,False,False,0,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:02,/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,HTTP/1.1,200,4174,-,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,1,False,True,success,False,False,True,True,False,False,False,0,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:03,/wp-admin/js/password-strength-meter.min.js?ver=6.6.1,HTTP/1.1,200,964,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:03,/wp-admin/js/user-profile.min.js?ver=6.6.1,HTTP/1.1,200,2825,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:03,/wp-includes/js/underscore.min.js?ver=1.13.4,HTTP/1.1,200,7656,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:03,/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6,HTTP/1.1,200,4012,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:03,"/wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,buttons,forms,l10n,login&ver=6.6.1",HTTP/1.1,200,46316,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:03,/wp-admin/images/wordpress-logo.svg?ver=20131107,HTTP/1.1,200,1810,"http://blog.thx.bz/wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,buttons,forms,l10n,login&ver=6.6.1",mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:04,/wp-includes/js/wp-util.min.js?ver=6.6.1,HTTP/1.1,200,1099,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:04,"/wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,zxcvbn-async,wp-hooks&ver=6.6.1",HTTP/1.1,200,36250,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:04,/wp-includes/js/zxcvbn.min.js,HTTP/1.1,200,400393,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:09,/wp-login.php,HTTP/1.1,302,1111,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,1,False,True,server_error,False,True,False,False,False,False,True,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:09,/wp-admin/,HTTP/1.1,200,22760,http://blog.thx.bz/wp-login.php?redirect_to=http%3A%2F%2Fblog.thx.bz%2Fwp-admin%2F&reauth=1,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/dist/url.min.js?ver=36ae0e4dd9043bb8749b,HTTP/1.1,200,4079,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,"/wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.6.1",HTTP/1.1,200,101922,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-admin/js/site-health.min.js?ver=6.6.1,HTTP/1.1,200,2541,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/hoverintent-js.min.js?ver=2.2.1,HTTP/1.1,200,1061,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/quicktags.min.js?ver=6.6.1,HTTP/1.1,200,3854,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-content/plugins/wp-fail2ban/admin/js/widgets.js?ver=6.6.1,HTTP/1.1,200,758,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-content/plugins/wp-meta-seo/assets/css/wpms-post-bulk-edit.css?ver=4.5.10,HTTP/1.1,200,784,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4,HTTP/1.1,200,18890,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,5,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c,HTTP/1.1,200,788,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105,HTTP/1.1,200,4376,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/dist/date.min.js?ver=aaca6387d1cf924acc51,HTTP/1.1,200,43919,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-admin/js/plugin-install.min.js?ver=6.6.1,HTTP/1.1,200,1364,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-includes/js/wp-sanitize.min.js?ver=6.6.1,HTTP/1.1,200,626,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:10,/wp-admin/js/updates.min.js?ver=6.6.1,HTTP/1.1,200,10712,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/shortcode.min.js?ver=6.6.1,HTTP/1.1,200,1488,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-admin/js/dashboard.min.js?ver=6.6.1,HTTP/1.1,200,3407,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-admin/js/media-upload.min.js?ver=6.6.1,HTTP/1.1,200,955,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-admin/js/svg-painter.js?ver=6.6.1,HTTP/1.1,200,2469,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/heartbeat.min.js?ver=6.6.1,HTTP/1.1,200,2400,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/wp-auth-check.min.js?ver=6.6.1,HTTP/1.1,200,1115,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/js/metaseo_admin.js?ver=4.5.10,HTTP/1.1,200,11118,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/js/wpms-post-bulk-edit.js?ver=4.5.10,HTTP/1.1,200,1623,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/tippy/tippy-core.js?ver=2.2.1,HTTP/1.1,200,6991,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/tippy/tippy.js?ver=2.2.1,HTTP/1.1,200,8756,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/tippy/my-tippy.js?ver=4.5.10,HTTP/1.1,200,609,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/js/dashboard_widgets/dashboard_widgets.js?ver=4.5.10,HTTP/1.1,200,1564,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,7,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/js/dashboard_widgets/analytics-widgets.js?ver=4.5.10,HTTP/1.1,200,1969,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,7,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/wplink.min.js?ver=6.6.1,HTTP/1.1,200,4251,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/jquery/ui/menu.min.js?ver=1.13.3,HTTP/1.1,200,3402,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,5,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/js/wpms-link-title-field.js?ver=4.5.10,HTTP/1.1,200,1839,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.3,HTTP/1.1,200,3249,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,5,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-fail2ban/vendor/freemius/wordpress-sdk/assets/css/admin/common.css?ver=6.6.1,HTTP/1.1,200,1855,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,10,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.3,HTTP/1.1,200,1442,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,5,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/clipboard.min.js?ver=2.0.11,HTTP/1.1,200,3495,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-content/plugins/wp-meta-seo/assets/css/dashboard-widgets/dashboard_widgets.css?ver=4.5.10,HTTP/1.1,200,1044,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,7,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:11,/wp-includes/js/wp-lists.min.js?ver=6.6.1,HTTP/1.1,200,2879,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:13,/wp-includes/js/wp-ajax-response.min.js?ver=6.6.1,HTTP/1.1,200,1435,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:13,/wp-includes/css/editor.min.css?ver=6.6.1,HTTP/1.1,200,6184,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:13,/wp-content/plugins/wp-meta-seo/assets/tippy/tippy.css?ver=4.5.10,HTTP/1.1,200,2026,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,6,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:13,"/wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.6.1",HTTP/1.1,200,35459,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,2,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:13,/wp-admin/js/postbox.min.js?ver=6.6.1,HTTP/1.1,200,2566,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
::1,2024-10-21 08:07:15,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection),8,0,7,0,True,False,success,False,False,True,False,False,True,False,0,0,False,False,True,False,False
138.199.53.226,2024-10-21 08:07:17,/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381,HTTP/1.1,200,663,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:17,/wp-includes/js/admin-bar.min.js?ver=6.6.1,HTTP/1.1,200,1701,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,3,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:17,/wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0,HTTP/1.1,200,3249,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
138.199.53.226,2024-10-21 08:07:17,/wp-includes/js/jquery/jquery.query.js?ver=2.2.3,HTTP/1.1,200,1971,http://blog.thx.bz/wp-admin/,mozilla/5.0 (windows nt 10.0; win64; x64; rv:127.0) gecko/20100101 firefox/127.0,8,0,7,4,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
